0.0	30.16993522644043	53.382781982421875	0.0	0.0	49.8153076171875	0.0	0.0	51.10519790649414	50.8485221862793	0.0	51.503787994384766	0.0	0.0	40.23873519897461	0.0
0.0	30.352127075195312	53.69348907470703	0.0	0.0	50.09934616088867	0.0	0.0	51.40640640258789	51.14751052856445	0.0	51.816097259521484	0.0	0.0	40.458194732666016	0.0
0.0	29.78782844543457	52.68075942993164	0.0	0.0	49.17693328857422	0.0	0.0	50.45307159423828	50.175682067871094	0.0	50.85041809082031	0.0	0.0	39.7043571472168	0.0
0.0	29.400861740112305	51.99482727050781	0.0	0.0	48.52387237548828	0.0	0.0	49.762725830078125	49.52203369140625	0.0	50.15644073486328	0.0	0.0	39.16829299926758	0.0
0.0	29.163578033447266	51.66352844238281	0.0	0.0	48.2319450378418	0.0	0.0	49.48427963256836	49.215145111083984	0.0	49.87228012084961	0.0	0.0	38.95358657836914	0.0
0.0	30.461694717407227	53.85152816772461	0.0	0.0	50.24805450439453	0.0	0.0	51.568058013916016	51.262969970703125	0.0	51.95806884765625	0.0	0.0	40.586326599121094	0.0
0.0	29.707412719726562	52.562461853027344	0.0	0.0	49.03329086303711	0.0	0.0	50.329864501953125	50.0507698059082	0.0	50.73564910888672	0.0	0.0	39.62295913696289	0.0
0.0	30.722652435302734	54.30107498168945	0.0	0.0	50.67596435546875	0.0	0.0	51.98442840576172	51.72600555419922	0.0	52.38724899291992	0.0	0.0	40.90878677368164	0.0
0.0	30.03194236755371	53.08871841430664	0.0	0.0	49.55958938598633	0.0	0.0	50.85785675048828	50.58122634887695	0.0	51.24553680419922	0.0	0.0	40.033447265625	0.0
0.0	30.089221954345703	53.22514343261719	0.0	0.0	49.66795349121094	0.0	0.0	50.97127151489258	50.704139709472656	0.0	51.37335205078125	0.0	0.0	40.13782501220703	0.0
0.0	29.255369186401367	51.75840759277344	0.0	0.0	48.31494140625	0.0	0.0	49.56544494628906	49.296993255615234	0.0	49.96782684326172	0.0	0.0	38.98923110961914	0.0
0.0	30.02187156677246	53.096500396728516	0.0	0.0	49.564430236816406	0.0	0.0	50.83863830566406	50.57767868041992	0.0	51.24471664428711	0.0	0.0	40.01565170288086	0.0
0.0	29.759872436523438	52.61939239501953	0.0	0.0	49.0987548828125	0.0	0.0	50.37834167480469	50.12848663330078	0.0	50.78321075439453	0.0	0.0	39.61776351928711	0.0
0.0	29.448854446411133	52.075199127197266	0.0	0.0	48.599727630615234	0.0	0.0	49.85503387451172	49.5695686340332	0.0	50.21936798095703	0.0	0.0	39.24024963378906	0.0
0.0	30.156681060791016	53.34834289550781	0.0	0.0	49.77334213256836	0.0	0.0	51.061248779296875	50.7918815612793	0.0	51.4661979675293	0.0	0.0	40.20285415649414	0.0
0.0	28.687000274658203	50.797969818115234	0.0	0.0	47.41402053833008	0.0	0.0	48.63591384887695	48.369224548339844	0.0	49.01494598388672	0.0	0.0	38.26383972167969	0.0
0.0	30.075164794921875	53.16432189941406	0.0	0.0	49.63036346435547	0.0	0.0	50.90736389160156	50.649818420410156	0.0	51.30343246459961	0.0	0.0	40.060306549072266	0.0
0.0	30.286582946777344	53.58372497558594	0.0	0.0	50.00981903076172	0.0	0.0	51.31452941894531	51.02324676513672	0.0	51.709110260009766	0.0	0.0	40.4046745300293	0.0
0.0	29.74375343322754	52.63066864013672	0.0	0.0	49.12571334838867	0.0	0.0	50.387901306152344	50.1190299987793	0.0	50.774959564208984	0.0	0.0	39.66425704956055	0.0
0.0	28.917882919311523	51.168190002441406	0.0	0.0	47.730709075927734	0.0	0.0	48.971126556396484	48.699398040771484	0.0	49.338134765625	0.0	0.0	38.54012680053711	0.0
0.0	30.139984130859375	53.31955337524414	0.0	0.0	49.73686599731445	0.0	0.0	51.04315185546875	50.79114532470703	0.0	51.44226837158203	0.0	0.0	40.171104431152344	0.0
0.0	31.077062606811523	54.895233154296875	0.0	0.0	51.237403869628906	0.0	0.0	52.586631774902344	52.27937698364258	0.0	52.988304138183594	0.0	0.0	41.36158752441406	0.0
0.0	30.196937561035156	53.42066955566406	0.0	0.0	49.86018371582031	0.0	0.0	51.12461853027344	50.86616516113281	0.0	51.52560043334961	0.0	0.0	40.25250244140625	0.0
0.0	29.570053100585938	52.321006774902344	0.0	0.0	48.81789779663086	0.0	0.0	50.07860565185547	49.81545639038086	0.0	50.47880935668945	0.0	0.0	39.40666961669922	0.0
0.0	30.145639419555664	53.318058013916016	0.0	0.0	49.793365478515625	0.0	0.0	51.09560775756836	50.8303337097168	0.0	51.514564514160156	0.0	0.0	40.2132453918457	0.0
0.0	30.37067413330078	53.781192779541016	0.0	0.0	50.16304397583008	0.0	0.0	51.476661682128906	51.22779083251953	0.0	51.90231704711914	0.0	0.0	40.53566360473633	0.0
0.0	30.397829055786133	53.76871109008789	0.0	0.0	50.166969299316406	0.0	0.0	51.475486755371094	51.232486724853516	0.0	51.87074279785156	0.0	0.0	40.522727966308594	0.0
0.0	31.47075080871582	55.61968231201172	0.0	0.0	51.87714385986328	0.0	0.0	53.22026443481445	52.949615478515625	0.0	53.65620422363281	0.0	0.0	41.9179801940918	0.0
0.0	29.913251876831055	52.91459274291992	0.0	0.0	49.38337326049805	0.0	0.0	50.64622116088867	50.3980712890625	0.0	51.056251525878906	0.0	0.0	39.87318420410156	0.0
0.0	30.222293853759766	53.43960189819336	0.0	0.0	49.872737884521484	0.0	0.0	51.1800422668457	50.88191223144531	0.0	51.555885314941406	0.0	0.0	40.2729377746582	0.0
0.0	29.817623138427734	52.738685607910156	0.0	0.0	49.19771194458008	0.0	0.0	50.47799301147461	50.21235656738281	0.0	50.8802375793457	0.0	0.0	39.72888946533203	0.0
0.0	30.25795555114746	53.512935638427734	0.0	0.0	49.959896087646484	0.0	0.0	51.266544342041016	50.961082458496094	0.0	51.661285400390625	0.0	0.0	40.362762451171875	0.0
0.0	29.93271255493164	52.94138717651367	0.0	0.0	49.41703414916992	0.0	0.0	50.69554138183594	50.43185806274414	0.0	51.08466339111328	0.0	0.0	39.90509796142578	0.0
0.0	29.92793846130371	52.954036712646484	0.0	0.0	49.386104583740234	0.0	0.0	50.68195724487305	50.40440368652344	0.0	51.08259582519531	0.0	0.0	39.90229797363281	0.0
0.0	28.350868225097656	50.1868782043457	0.0	0.0	46.8824348449707	0.0	0.0	48.073726654052734	47.81679153442383	0.0	48.45206832885742	0.0	0.0	37.84562683105469	0.0
0.0	30.123199462890625	53.297176361083984	0.0	0.0	49.7405891418457	0.0	0.0	51.03620529174805	50.749271392822266	0.0	51.420379638671875	0.0	0.0	40.180397033691406	0.0
0.0	29.450969696044922	52.09481430053711	0.0	0.0	48.60498046875	0.0	0.0	49.85601806640625	49.59282302856445	0.0	50.221004486083984	0.0	0.0	39.251304626464844	0.0
