0.0	0.0	4.190363883972168	0.0	0.0	3.754196882247925	3.669922351837158	0.0	5.027118682861328	0.0	0.0	3.4321930408477783	0.0	0.0	4.4543938636779785	0.0	0.0	0.0	0.0	0.0	5.192305088043213	4.537994861602783	0.0	3.9276866912841797	0.0	0.0	0.0	4.378492832183838	0.0	5.7794389724731445	0.0	0.0	0.0	0.0	4.514414310455322	0.0	0.0	3.3381943702697754	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.479090690612793	0.0	3.971712589263916	4.025167465209961	3.739320755004883	0.0	4.013842582702637	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.884645700454712	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.076268196105957	5.0548553466796875	0.0	0.0	0.0	0.0	4.671238899230957	4.342249870300293	0.0	0.0	0.0	0.0	0.0	4.241466999053955	4.571630001068115	0.0	0.0	0.0	3.7105002403259277	0.0	4.8324079513549805	0.0	3.786116600036621	0.0	0.0	5.029007434844971	0.0	0.0
0.0	0.0	4.193408966064453	0.0	0.0	3.7566111087799072	3.6747710704803467	0.0	5.032556533813477	0.0	0.0	3.4368741512298584	0.0	0.0	4.457722187042236	0.0	0.0	0.0	0.0	0.0	5.197558403015137	4.542449474334717	0.0	3.9325973987579346	0.0	0.0	0.0	4.3829545974731445	0.0	5.78507661819458	0.0	0.0	0.0	0.0	4.519035816192627	0.0	0.0	3.341344118118286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.481805324554443	0.0	3.975255250930786	4.0288825035095215	3.74204421043396	0.0	4.018442630767822	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.8888919353485107	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.080126762390137	5.060581207275391	0.0	0.0	0.0	0.0	4.67650842666626	4.346545219421387	0.0	0.0	0.0	0.0	0.0	4.246230602264404	4.575387477874756	0.0	0.0	0.0	3.713925838470459	0.0	4.837286949157715	0.0	3.7892377376556396	0.0	0.0	5.034148216247559	0.0	0.0
0.0	0.0	4.185306072235107	0.0	0.0	3.7489535808563232	3.666452407836914	0.0	5.021697044372559	0.0	0.0	3.4291374683380127	0.0	0.0	4.447508335113525	0.0	0.0	0.0	0.0	0.0	5.187216758728027	4.5327887535095215	0.0	3.923956871032715	0.0	0.0	0.0	4.374389171600342	0.0	5.77273416519165	0.0	0.0	0.0	0.0	4.508904933929443	0.0	0.0	3.335214376449585	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.4730024337768555	0.0	3.9661290645599365	4.021366596221924	3.7339885234832764	0.0	4.010136604309082	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.8804993629455566	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.071053504943848	5.048814296722412	0.0	0.0	0.0	0.0	4.666142463684082	4.33730411529541	0.0	0.0	0.0	0.0	0.0	4.2372727394104	4.566274166107178	0.0	0.0	0.0	3.706237316131592	0.0	4.8252787590026855	0.0	3.7811968326568604	0.0	0.0	5.022282600402832	0.0	0.0
0.0	0.0	4.179615497589111	0.0	0.0	3.7426059246063232	3.659876823425293	0.0	5.013197422027588	0.0	0.0	3.421527862548828	0.0	0.0	4.440598011016846	0.0	0.0	0.0	0.0	0.0	5.178584575653076	4.525873184204102	0.0	3.918365001678467	0.0	0.0	0.0	4.368325233459473	0.0	5.76300048828125	0.0	0.0	0.0	0.0	4.501129627227783	0.0	0.0	3.328153610229492	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.467851638793945	0.0	3.959686040878296	4.014456748962402	3.727969169616699	0.0	4.0030927658081055	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.8741455078125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.066043853759766	5.0411577224731445	0.0	0.0	0.0	0.0	4.659124851226807	4.331562042236328	0.0	0.0	0.0	0.0	0.0	4.230620384216309	4.56025505065918	0.0	0.0	0.0	3.699291467666626	0.0	4.818377494812012	0.0	3.7759268283843994	0.0	0.0	5.014764308929443	0.0	0.0
0.0	0.0	4.173038959503174	0.0	0.0	3.7400121688842773	3.656304359436035	0.0	5.006781578063965	0.0	0.0	3.420853853225708	0.0	0.0	4.435634613037109	0.0	0.0	0.0	0.0	0.0	5.1722259521484375	4.520208835601807	0.0	3.912285327911377	0.0	0.0	0.0	4.360861778259277	0.0	5.754491329193115	0.0	0.0	0.0	0.0	4.495960712432861	0.0	0.0	3.326381206512451	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.459587097167969	0.0	3.9544644355773926	4.00975227355957	3.72481632232666	0.0	3.9980521202087402	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.870279312133789	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.059125900268555	5.033114910125732	0.0	0.0	0.0	0.0	4.653332233428955	4.325228691101074	0.0	0.0	0.0	0.0	0.0	4.225314140319824	4.553872108459473	0.0	0.0	0.0	3.694782018661499	0.0	4.811290264129639	0.0	3.770484447479248	0.0	0.0	5.008819103240967	0.0	0.0
0.0	0.0	4.197707653045654	0.0	0.0	3.760148525238037	3.6769869327545166	0.0	5.036904335021973	0.0	0.0	3.4375574588775635	0.0	0.0	4.4610466957092285	0.0	0.0	0.0	0.0	0.0	5.202411651611328	4.545645713806152	0.0	3.9367432594299316	0.0	0.0	0.0	4.388538360595703	0.0	5.789931774139404	0.0	0.0	0.0	0.0	4.523008823394775	0.0	0.0	3.3440020084381104	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.487005233764648	0.0	3.9780383110046387	4.032638072967529	3.7449488639831543	0.0	4.022061824798584	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.891887903213501	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.083399295806885	5.065372943878174	0.0	0.0	0.0	0.0	4.680698394775391	4.350920677185059	0.0	0.0	0.0	0.0	0.0	4.250107288360596	4.579862117767334	0.0	0.0	0.0	3.717142105102539	0.0	4.840802192687988	0.0	3.7923078536987305	0.0	0.0	5.038782119750977	0.0	0.0
0.0	0.0	4.181748867034912	0.0	0.0	3.7475972175598145	3.6643946170806885	0.0	5.018517017364502	0.0	0.0	3.4285898208618164	0.0	0.0	4.447267055511475	0.0	0.0	0.0	0.0	0.0	5.183657169342041	4.531230926513672	0.0	3.9222869873046875	0.0	0.0	0.0	4.369734764099121	0.0	5.769345283508301	0.0	0.0	0.0	0.0	4.507577419281006	0.0	0.0	3.3337926864624023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.470042705535889	0.0	3.9629034996032715	4.018446445465088	3.7342617511749268	0.0	4.007461071014404	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.8774991035461426	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.068420886993408	5.046571731567383	0.0	0.0	0.0	0.0	4.663609027862549	4.3356614112854	0.0	0.0	0.0	0.0	0.0	4.234151363372803	4.564156532287598	0.0	0.0	0.0	3.704404830932617	0.0	4.824180603027344	0.0	3.7786102294921875	0.0	0.0	5.019776344299316	0.0	0.0
0.0	0.0	4.203685283660889	0.0	0.0	3.765855312347412	3.681844711303711	0.0	5.04421854019165	0.0	0.0	3.4429938793182373	0.0	0.0	4.467773914337158	0.0	0.0	0.0	0.0	0.0	5.20985221862793	4.553629398345947	0.0	3.9417545795440674	0.0	0.0	0.0	4.393997669219971	0.0	5.797082901000977	0.0	0.0	0.0	0.0	4.528738498687744	0.0	0.0	3.3486666679382324	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.491852760314941	0.0	3.982729434967041	4.038782119750977	3.7494919300079346	0.0	4.027417182922363	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.896934747695923	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0886054039001465	5.07167387008667	0.0	0.0	0.0	0.0	4.687417507171631	4.356961250305176	0.0	0.0	0.0	0.0	0.0	4.255195617675781	4.58476448059082	0.0	0.0	0.0	3.7225399017333984	0.0	4.846497058868408	0.0	3.7977874279022217	0.0	0.0	5.0443315505981445	0.0	0.0
0.0	0.0	4.191368103027344	0.0	0.0	3.754683494567871	3.671027660369873	0.0	5.029410362243652	0.0	0.0	3.4336631298065186	0.0	0.0	4.4542951583862305	0.0	0.0	0.0	0.0	0.0	5.19511604309082	4.539655685424805	0.0	3.931190013885498	0.0	0.0	0.0	4.380436420440674	0.0	5.78277063369751	0.0	0.0	0.0	0.0	4.515709400177002	0.0	0.0	3.339571952819824	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.480441570281982	0.0	3.972487211227417	4.026846885681152	3.740687370300293	0.0	4.015738487243652	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.8865740299224854	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.076952934265137	5.056330680847168	0.0	0.0	0.0	0.0	4.673243999481201	4.3433074951171875	0.0	0.0	0.0	0.0	0.0	4.243375778198242	4.5735859870910645	0.0	0.0	0.0	3.7119662761688232	0.0	4.83376407623291	0.0	3.7877914905548096	0.0	0.0	5.030283451080322	0.0	0.0
0.0	0.0	4.190992832183838	0.0	0.0	3.7550013065338135	3.6713550090789795	0.0	5.028860092163086	0.0	0.0	3.434197187423706	0.0	0.0	4.455095291137695	0.0	0.0	0.0	0.0	0.0	5.193899154663086	4.539565086364746	0.0	3.9302845001220703	0.0	0.0	0.0	4.379466533660889	0.0	5.780867099761963	0.0	0.0	0.0	0.0	4.515676975250244	0.0	0.0	3.338757038116455	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.478949546813965	0.0	3.9722695350646973	4.027351379394531	3.7406604290008545	0.0	4.015954971313477	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.8862805366516113	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.077317714691162	5.0567731857299805	0.0	0.0	0.0	0.0	4.6724853515625	4.3435959815979	0.0	0.0	0.0	0.0	0.0	4.242912292480469	4.573669910430908	0.0	0.0	0.0	3.7116713523864746	0.0	4.832699298858643	0.0	3.7877087593078613	0.0	0.0	5.029641628265381	0.0	0.0
